task,epoch,train_loss
0,0,1.5283
0,END,
1,0,1.6663
1,END,
2,0,1.7446
2,END,
3,0,1.8348
3,END,
4,0,2.1832
4,END,
5,0,2.1957
5,END,
6,0,2.4479
6,END,
7,0,2.1434
7,END,
8,0,2.335
8,END,
9,0,2.186
9,END,
10,0,2.424
10,END,
11,0,2.2441
11,END,
12,0,2.5252
12,END,
13,0,2.3044
13,END,
14,0,2.5271
14,END,
15,0,2.3434
15,END,
16,0,2.5165
16,END,
17,0,2.4288
17,END,
18,0,2.6849
18,END,
19,0,2.3642
19,END,
