task,epoch,train_loss
0,0,1.7809
0,END,
1,0,1.8694
1,END,
2,0,2.2616
2,END,
3,0,2.6603
3,END,
4,0,2.6383
4,END,
5,0,2.6955
5,END,
6,0,2.8144
6,END,
7,0,2.9116
7,END,
8,0,2.924
8,END,
9,0,3.2055
9,END,
10,0,3.2112
10,END,
11,0,3.2241
11,END,
12,0,3.315
12,END,
13,0,3.2823
13,END,
14,0,3.2439
14,END,
15,0,3.2806
15,END,
16,0,3.2233
16,END,
17,0,3.3566
17,END,
18,0,3.3025
18,END,
19,0,3.2751
19,END,
