task,epoch,train_loss
0,0,1.7953
0,END,
1,0,1.746
1,END,
2,0,2.1759
2,END,
3,0,2.7032
3,END,
4,0,3.6141
4,END,
5,0,4.1257
5,END,
6,0,4.6528
6,END,
7,0,4.9389
7,END,
8,0,5.2739
8,END,
9,0,5.0679
9,END,
10,0,5.2307
10,END,
11,0,5.5667
11,END,
12,0,5.8562
12,END,
13,0,5.9549
13,END,
14,0,6.3471
14,END,
15,0,6.2704
15,END,
16,0,5.7056
16,END,
17,0,5.6604
17,END,
18,0,6.1445
18,END,
19,0,5.9426
19,END,
