task,epoch,train_loss
0,0,0.62
0,END,
1,0,6.8496
1,END,
2,0,5.5269
2,END,
3,0,5.3936
3,END,
4,0,5.4575
4,END,
5,0,5.0198
5,END,
6,0,5.063
6,END,
7,0,4.2531
7,END,
8,0,4.4078
8,END,
9,0,4.0607
9,END,
