task,epoch,train_loss
0,0,0.6188
0,END,
1,0,8.3065
1,END,
2,0,5.414
2,END,
3,0,6.0746
3,END,
4,0,5.6499
4,END,
5,0,4.849
5,END,
6,0,5.1363
6,END,
7,0,4.2283
7,END,
8,0,4.2283
8,END,
9,0,4.2934
9,END,
