task,epoch,train_loss
0,0,0.629
0,END,
1,0,6.9323
1,END,
2,0,5.8759
2,END,
3,0,5.5053
3,END,
4,0,4.385
4,END,
5,0,5.4203
5,END,
6,0,5.371
6,END,
7,0,4.5402
7,END,
8,0,4.4803
8,END,
9,0,4.9179
9,END,
