task,epoch,train_loss
0,0,1.705
0,END,
1,0,1.4737
1,END,
2,0,1.8077
2,END,
3,0,2.3719
3,END,
4,0,2.775
4,END,
5,0,2.8196
5,END,
6,0,3.323
6,END,
7,0,3.3426
7,END,
8,0,3.4833
8,END,
9,0,4.053
9,END,
10,0,3.9495
10,END,
11,0,4.1557
11,END,
12,0,4.1786
12,END,
13,0,4.3654
13,END,
14,0,4.3827
14,END,
15,0,4.1865
15,END,
16,0,4.1681
16,END,
17,0,4.618
17,END,
18,0,4.3862
18,END,
19,0,4.488
19,END,
