task,epoch,train_loss
0,0,1.7349
0,END,
1,0,1.9321
1,END,
2,0,2.3368
2,END,
3,0,2.9675
3,END,
4,0,3.2404
4,END,
5,0,3.7992
5,END,
6,0,4.208
6,END,
7,0,4.3657
7,END,
8,0,4.9122
8,END,
9,0,5.1929
9,END,
10,0,5.5869
10,END,
11,0,6.4102
11,END,
12,0,6.1279
12,END,
13,0,6.3259
13,END,
14,0,6.2165
14,END,
15,0,6.314
15,END,
16,0,6.4457
16,END,
17,0,6.3172
17,END,
18,0,6.3111
18,END,
19,0,6.7795
19,END,
