task,epoch,train_loss
0,0,1.6882
0,END,
1,0,1.5276
1,END,
2,0,1.7672
2,END,
3,0,2.3138
3,END,
4,0,2.6796
4,END,
5,0,3.0084
5,END,
6,0,3.2048
6,END,
7,0,3.3226
7,END,
8,0,3.5155
8,END,
9,0,3.8647
9,END,
10,0,4.1825
10,END,
11,0,4.1889
11,END,
12,0,4.5848
12,END,
13,0,4.8265
13,END,
14,0,4.7632
14,END,
15,0,4.8117
15,END,
16,0,4.5944
16,END,
17,0,4.4145
17,END,
18,0,3.9514
18,END,
19,0,4.0062
19,END,
