task,epoch,train_loss
0,0,2.6419
0,END,
1,0,2.826
1,END,
2,0,3.3671
2,END,
3,0,3.9292
3,END,
4,0,4.6396
4,END,
5,0,4.5996
5,END,
6,0,7.0782
6,END,
7,0,12.7632
7,END,
8,0,13.5451
8,END,
9,0,92.7061
9,END,
10,0,6.0463
10,END,
11,0,5.9367
11,END,
12,0,6.1021
12,END,
13,0,6.1469
13,END,
14,0,6.1626
14,END,
15,0,6.1305
15,END,
16,0,6.0992
16,END,
17,0,6.201
17,END,
18,0,6.1643
18,END,
19,0,6.3493
19,END,
