task,epoch,train_loss
0,0,0.3328
0,END,
1,0,0.2412
1,END,
2,0,0.2192
2,END,
3,0,0.2037
3,END,
4,0,0.1967
4,END,
5,0,0.1911
5,END,
6,0,0.1872
6,END,
7,0,0.184
7,END,
8,0,0.1803
8,END,
9,0,0.1809
9,END,
