task,epoch,train_loss
0,0,1.5299
0,END,
1,0,1.773
1,END,
2,0,1.7569
2,END,
3,0,1.9059
3,END,
4,0,2.0333
4,END,
5,0,2.193
5,END,
6,0,2.2911
6,END,
7,0,2.2669
7,END,
8,0,2.2755
8,END,
9,0,2.1265
9,END,
10,0,2.2724
10,END,
11,0,2.1947
11,END,
12,0,2.3279
12,END,
13,0,2.2066
13,END,
14,0,2.4936
14,END,
15,0,2.2954
15,END,
16,0,2.3003
16,END,
17,0,2.3602
17,END,
18,0,2.4028
18,END,
19,0,2.4276
19,END,
