task,epoch,train_loss
0,0,0.2772
0,END,
1,0,0.2014
1,END,
2,0,0.1846
2,END,
3,0,0.1736
3,END,
4,0,0.1631
4,END,
5,0,0.1635
5,END,
6,0,0.1622
6,END,
7,0,0.159
7,END,
8,0,0.1571
8,END,
9,0,0.1585
9,END,
