task,epoch,train_loss
0,0,1.7475
0,END,
1,0,1.8141
1,END,
2,0,2.275
2,END,
3,0,2.534
3,END,
4,0,2.6306
4,END,
5,0,2.6918
5,END,
6,0,2.881
6,END,
7,0,2.8919
7,END,
8,0,2.8917
8,END,
9,0,3.1664
9,END,
10,0,3.1832
10,END,
11,0,3.2457
11,END,
12,0,3.2351
12,END,
13,0,3.3184
13,END,
14,0,3.2766
14,END,
15,0,3.2171
15,END,
16,0,3.2789
16,END,
17,0,3.4009
17,END,
18,0,3.3167
18,END,
19,0,3.3017
19,END,
