task,epoch,train_loss
0,0,0.2226
0,END,
1,0,0.1932
1,END,
2,0,0.2329
2,END,
3,0,0.268
3,END,
4,0,0.302
4,END,
5,0,0.3365
5,END,
6,0,0.3641
6,END,
7,0,0.3941
7,END,
8,0,0.4315
8,END,
9,0,0.4863
9,END,
