task,epoch,train_loss
0,0,0.2204
0,END,
1,0,0.1951
1,END,
2,0,0.2219
2,END,
3,0,0.2536
3,END,
4,0,0.2825
4,END,
5,0,0.3168
5,END,
6,0,0.3506
6,END,
7,0,0.3745
7,END,
8,0,0.4263
8,END,
9,0,0.4634
9,END,
