task,epoch,train_loss
0,0,1.61
0,END,
1,0,1.8627
1,END,
2,0,2.0581
2,END,
3,0,2.2865
3,END,
4,0,2.4307
4,END,
5,0,2.4747
5,END,
6,0,2.6046
6,END,
7,0,2.6712
7,END,
8,0,2.6331
8,END,
9,0,2.8969
9,END,
10,0,2.9841
10,END,
11,0,2.9688
11,END,
12,0,3.0673
12,END,
13,0,3.0395
13,END,
14,0,3.0948
14,END,
15,0,3.0254
15,END,
16,0,3.0149
16,END,
17,0,3.1871
17,END,
18,0,3.0678
18,END,
19,0,3.0747
19,END,
