task,epoch,train_loss
0,0,0.2686
0,END,
1,0,1.3253
1,END,
2,0,1.146
2,END,
3,0,1.1602
3,END,
4,0,1.1732
4,END,
5,0,1.1737
5,END,
6,0,1.156
6,END,
7,0,1.1651
7,END,
8,0,1.1457
8,END,
9,0,1.1245
9,END,
