task,epoch,train_loss
0,0,1.7598
0,END,
1,0,1.9041
1,END,
2,0,2.0732
2,END,
3,0,2.5798
3,END,
4,0,3.5459
4,END,
5,0,3.8625
5,END,
6,0,3.7431
6,END,
7,0,3.8946
7,END,
8,0,4.4097
8,END,
9,0,4.8073
9,END,
10,0,4.9521
10,END,
11,0,4.9379
11,END,
12,0,5.3618
12,END,
13,0,5.6781
13,END,
14,0,5.4348
14,END,
15,0,5.6477
15,END,
16,0,5.8464
16,END,
17,0,6.1763
17,END,
18,0,5.9111
18,END,
19,0,6.2806
19,END,
