task,epoch,train_loss
0,0,1.2978
0,END,
1,0,2.0808
1,END,
2,0,1.8823
2,END,
3,0,2.4341
3,END,
4,0,2.8824
4,END,
5,0,3.1042
5,END,
6,0,3.2128
6,END,
7,0,3.5916
7,END,
8,0,3.4966
8,END,
9,0,3.7586
9,END,
10,0,3.5572
10,END,
11,0,4.2104
11,END,
12,0,4.2033
12,END,
13,0,4.4637
13,END,
14,0,4.2371
14,END,
15,0,4.466
15,END,
16,0,4.2468
16,END,
17,0,4.1871
17,END,
18,0,4.4056
18,END,
19,0,4.5227
19,END,
