task,epoch,train_loss
0,0,0.3968
0,END,
1,0,0.2606
1,END,
2,0,0.2311
2,END,
3,0,0.2143
3,END,
4,0,0.2061
4,END,
5,0,0.1978
5,END,
6,0,0.1914
6,END,
7,0,0.1894
7,END,
8,0,0.1833
8,END,
9,0,0.1833
9,END,
