task,epoch,train_loss
0,0,2.6309
0,END,
1,0,2.915
1,END,
2,0,3.273
2,END,
3,0,3.7794
3,END,
4,0,4.0711
4,END,
5,0,4.309
5,END,
6,0,4.6993
6,END,
7,0,4.7173
7,END,
8,0,4.7399
8,END,
9,0,5.5329
9,END,
10,0,6.7319
10,END,
11,0,22.9311
11,END,
12,0,7.5829
12,END,
13,0,8.5573
13,END,
14,0,8.449
14,END,
15,0,10.13
15,END,
16,0,10.1328
16,END,
17,0,10.5971
17,END,
18,0,10.5707
18,END,
19,0,9.978
19,END,
