task,epoch,train_loss
0,0,1.2978
0,END,
1,0,1.7444
1,END,
2,0,2.027
2,END,
3,0,2.2876
3,END,
4,0,2.2169
4,END,
5,0,2.5453
5,END,
6,0,2.6037
6,END,
7,0,3.1278
7,END,
8,0,2.7561
8,END,
9,0,3.8652
9,END,
10,0,3.0269
10,END,
11,0,3.3895
11,END,
12,0,3.7545
12,END,
13,0,3.4322
13,END,
14,0,3.2976
14,END,
15,0,4.303
15,END,
16,0,3.7217
16,END,
17,0,4.1369
17,END,
18,0,3.9625
18,END,
19,0,4.7512
19,END,
