task,epoch,train_loss
0,0,1.5232
0,END,
1,0,1.8404
1,END,
2,0,1.8926
2,END,
3,0,2.2138
3,END,
4,0,2.5474
4,END,
5,0,3.2078
5,END,
6,0,2.8385
6,END,
7,0,3.4334
7,END,
8,0,3.6666
8,END,
9,0,3.3626
9,END,
10,0,3.2864
10,END,
11,0,3.4325
11,END,
12,0,3.6019
12,END,
13,0,4.0606
13,END,
14,0,3.9602
14,END,
15,0,4.242
15,END,
16,0,4.0532
16,END,
17,0,3.9938
17,END,
18,0,4.1185
18,END,
19,0,4.2816
19,END,
