task,epoch,train_loss
0,0,1.8501
0,END,
1,0,1.6884
1,END,
2,0,2.0415
2,END,
3,0,2.6534
3,END,
4,0,3.4046
4,END,
5,0,3.7425
5,END,
6,0,3.9868
6,END,
7,0,4.4922
7,END,
8,0,4.5818
8,END,
9,0,5.2021
9,END,
10,0,5.1984
10,END,
11,0,5.4271
11,END,
12,0,6.3442
12,END,
13,0,5.7913
13,END,
14,0,5.7298
14,END,
15,0,5.4212
15,END,
16,0,5.5883
16,END,
17,0,6.4427
17,END,
18,0,6.0658
18,END,
19,0,6.2763
19,END,
