task,epoch,train_loss
0,0,1.6882
0,END,
1,0,1.5605
1,END,
2,0,1.7748
2,END,
3,0,2.1285
3,END,
4,0,2.383
4,END,
5,0,2.7467
5,END,
6,0,2.7108
6,END,
7,0,3.4329
7,END,
8,0,3.1949
8,END,
9,0,3.4803
9,END,
10,0,3.7707
10,END,
11,0,4.1813
11,END,
12,0,4.0474
12,END,
13,0,4.0903
13,END,
14,0,3.7304
14,END,
15,0,4.0178
15,END,
16,0,4.3564
16,END,
17,0,4.7426
17,END,
18,0,4.0103
18,END,
19,0,4.2887
19,END,
