task,epoch,train_loss
0,0,1.6461
0,END,
1,0,1.9367
1,END,
2,0,2.0628
2,END,
3,0,2.8529
3,END,
4,0,3.1162
4,END,
5,0,3.7649
5,END,
6,0,4.3834
6,END,
7,0,4.8145
7,END,
8,0,4.843
8,END,
9,0,5.0324
9,END,
10,0,4.9216
10,END,
11,0,5.3356
11,END,
12,0,5.4357
12,END,
13,0,5.5504
13,END,
14,0,5.5119
14,END,
15,0,6.0599
15,END,
16,0,6.0921
16,END,
17,0,5.9386
17,END,
18,0,5.4246
18,END,
19,0,5.274
19,END,
