task,epoch,train_loss
0,0,1.7115
0,END,
1,0,2.0878
1,END,
2,0,2.3968
2,END,
3,0,2.4617
3,END,
4,0,2.4693
4,END,
5,0,2.7396
5,END,
6,0,2.7133
6,END,
7,0,2.7756
7,END,
8,0,2.9884
8,END,
9,0,2.8174
9,END,
10,0,2.8482
10,END,
11,0,3.1047
11,END,
12,0,2.8453
12,END,
13,0,3.1806
13,END,
14,0,2.9841
14,END,
15,0,3.2794
15,END,
16,0,3.1833
16,END,
17,0,3.3718
17,END,
18,0,3.2202
18,END,
19,0,3.1631
19,END,
