task,epoch,train_loss
0,0,1.7987
0,END,
1,0,1.8845
1,END,
2,0,2.0437
2,END,
3,0,2.5642
3,END,
4,0,2.8178
4,END,
5,0,3.7046
5,END,
6,0,3.97
6,END,
7,0,4.1987
7,END,
8,0,4.4349
8,END,
9,0,4.9083
9,END,
10,0,5.3104
10,END,
11,0,5.8931
11,END,
12,0,5.2398
12,END,
13,0,5.3032
13,END,
14,0,6.0655
14,END,
15,0,5.7205
15,END,
16,0,5.8184
16,END,
17,0,5.836
17,END,
18,0,5.8114
18,END,
19,0,5.7379
19,END,
