task,epoch,train_loss
0,0,1.5424
0,END,
1,0,1.8446
1,END,
2,0,1.8707
2,END,
3,0,2.2923
3,END,
4,0,2.6549
4,END,
5,0,3.3396
5,END,
6,0,2.9738
6,END,
7,0,3.3857
7,END,
8,0,3.482
8,END,
9,0,3.6582
9,END,
10,0,3.7004
10,END,
11,0,3.9039
11,END,
12,0,3.9887
12,END,
13,0,3.9915
13,END,
14,0,3.8198
14,END,
15,0,4.1184
15,END,
16,0,4.0978
16,END,
17,0,4.3148
17,END,
18,0,4.1404
18,END,
19,0,4.0568
19,END,
