task,epoch,train_loss
0,0,0.3171
0,END,
1,0,0.2471
1,END,
2,0,0.2401
2,END,
3,0,0.2416
3,END,
4,0,0.2304
4,END,
5,0,0.2352
5,END,
6,0,0.2257
6,END,
7,0,0.2266
7,END,
8,0,0.2219
8,END,
9,0,0.2182
9,END,
