task,epoch,train_loss
0,0,1.7203
0,END,
1,0,1.4237
1,END,
2,0,1.4839
2,END,
3,0,1.7832
3,END,
4,0,1.8238
4,END,
5,0,1.7232
5,END,
6,0,1.7499
6,END,
7,0,1.671
7,END,
8,0,1.6403
8,END,
9,0,1.8613
9,END,
10,0,1.8074
10,END,
11,0,1.7169
11,END,
12,0,1.764
12,END,
13,0,1.6374
13,END,
14,0,1.349
14,END,
15,0,1.3743
15,END,
16,0,1.2876
16,END,
17,0,1.3896
17,END,
18,0,1.2644
18,END,
19,0,1.3239
19,END,
