task,epoch,train_loss
0,0,1.6364
0,END,
1,0,1.9828
1,END,
2,0,2.4273
2,END,
3,0,2.8647
3,END,
4,0,3.322
4,END,
5,0,3.8565
5,END,
6,0,4.2351
6,END,
7,0,4.1521
7,END,
8,0,4.6647
8,END,
9,0,5.1542
9,END,
10,0,5.2644
10,END,
11,0,5.6238
11,END,
12,0,5.2881
12,END,
13,0,5.8122
13,END,
14,0,5.9759
14,END,
15,0,6.0364
15,END,
16,0,6.3387
16,END,
17,0,6.4061
17,END,
18,0,6.1585
18,END,
19,0,6.3629
19,END,
