task,epoch,train_loss
0,0,1.6041
0,END,
1,0,1.8422
1,END,
2,0,2.1463
2,END,
3,0,2.7448
3,END,
4,0,3.3033
4,END,
5,0,3.7069
5,END,
6,0,3.9949
6,END,
7,0,4.452
7,END,
8,0,4.6434
8,END,
9,0,5.0704
9,END,
10,0,5.5794
10,END,
11,0,5.4148
11,END,
12,0,5.4569
12,END,
13,0,5.6545
13,END,
14,0,5.7052
14,END,
15,0,5.5288
15,END,
16,0,5.5752
16,END,
17,0,5.7851
17,END,
18,0,5.4416
18,END,
19,0,5.2801
19,END,
