task,epoch,train_loss
0,0,1.6605
0,END,
1,0,1.9531
1,END,
2,0,2.3292
2,END,
3,0,2.9423
3,END,
4,0,3.2819
4,END,
5,0,4.2716
5,END,
6,0,4.7253
6,END,
7,0,5.328
7,END,
8,0,5.1174
8,END,
9,0,5.6289
9,END,
10,0,5.1805
10,END,
11,0,5.4778
11,END,
12,0,5.366
12,END,
13,0,5.6421
13,END,
14,0,5.517
14,END,
15,0,5.5507
15,END,
16,0,5.8183
16,END,
17,0,5.5191
17,END,
18,0,5.7365
18,END,
19,0,5.2065
19,END,
