task,epoch,train_loss
0,0,1.6364
0,END,
1,0,1.9814
1,END,
2,0,2.4861
2,END,
3,0,2.787
3,END,
4,0,3.6082
4,END,
5,0,4.0069
5,END,
6,0,4.0036
6,END,
7,0,4.4724
7,END,
8,0,4.4661
8,END,
9,0,4.5444
9,END,
10,0,4.9918
10,END,
11,0,5.2168
11,END,
12,0,5.0241
12,END,
13,0,5.3
13,END,
14,0,5.5153
14,END,
15,0,5.4635
15,END,
16,0,5.5864
16,END,
17,0,5.617
17,END,
18,0,5.6375
18,END,
19,0,5.7472
19,END,
