task,epoch,train_loss
0,0,0.3965
0,END,
1,0,0.2651
1,END,
2,0,0.2298
2,END,
3,0,0.2117
3,END,
4,0,0.2066
4,END,
5,0,0.201
5,END,
6,0,0.1954
6,END,
7,0,0.1897
7,END,
8,0,0.183
8,END,
9,0,0.1829
9,END,
