task,epoch,train_loss
0,0,1.563
0,END,
1,0,1.9083
1,END,
2,0,1.815
2,END,
3,0,2.1215
3,END,
4,0,2.1841
4,END,
5,0,2.9037
5,END,
6,0,2.8154
6,END,
7,0,3.2898
7,END,
8,0,3.5072
8,END,
9,0,3.3631
9,END,
10,0,3.6552
10,END,
11,0,3.9342
11,END,
12,0,3.8916
12,END,
13,0,4.3532
13,END,
14,0,3.7076
14,END,
15,0,4.6781
15,END,
16,0,4.0064
16,END,
17,0,4.3992
17,END,
18,0,4.1326
18,END,
19,0,4.0553
19,END,
