task,epoch,train_loss
0,0,1.7116
0,END,
1,0,1.4236
1,END,
2,0,1.5164
2,END,
3,0,1.7084
3,END,
4,0,1.7689
4,END,
5,0,1.7134
5,END,
6,0,1.5724
6,END,
7,0,1.6561
7,END,
8,0,1.5402
8,END,
9,0,1.8752
9,END,
10,0,1.5835
10,END,
11,0,1.5801
11,END,
12,0,1.7857
12,END,
13,0,1.5535
13,END,
14,0,1.3683
14,END,
15,0,1.3292
15,END,
16,0,1.3657
16,END,
17,0,1.3704
17,END,
18,0,1.3225
18,END,
19,0,1.3418
19,END,
