task,epoch,train_loss
0,0,1.6853
0,END,
1,0,1.4166
1,END,
2,0,1.4825
2,END,
3,0,1.7085
3,END,
4,0,1.8276
4,END,
5,0,1.7425
5,END,
6,0,1.7565
6,END,
7,0,1.704
7,END,
8,0,1.4959
8,END,
9,0,1.8416
9,END,
10,0,1.6695
10,END,
11,0,1.6568
11,END,
12,0,1.6898
12,END,
13,0,1.5488
13,END,
14,0,1.3945
14,END,
15,0,1.3036
15,END,
16,0,1.3891
16,END,
17,0,1.3281
17,END,
18,0,1.3411
18,END,
19,0,1.383
19,END,
