task,epoch,train_loss
0,0,0.2686
0,END,
1,0,0.2134
1,END,
2,0,0.1933
2,END,
3,0,0.1853
3,END,
4,0,0.1802
4,END,
5,0,0.1783
5,END,
6,0,0.1698
6,END,
7,0,0.1734
7,END,
8,0,0.1706
8,END,
9,0,0.1681
9,END,
