task,epoch,train_loss
0,0,0.2722
0,END,
1,0,0.9771
1,END,
2,0,0.9562
2,END,
3,0,0.9157
3,END,
4,0,0.9028
4,END,
5,0,0.9237
5,END,
6,0,0.9074
6,END,
7,0,0.8961
7,END,
8,0,0.9341
8,END,
9,0,0.9014
9,END,
