task,epoch,train_loss
0,0,2.5761
0,END,
1,0,3.0039
1,END,
2,0,3.2781
2,END,
3,0,3.7673
3,END,
4,0,4.2179
4,END,
5,0,4.9146
5,END,
6,0,6.5309
6,END,
7,0,5.8832
7,END,
8,0,6.7689
8,END,
9,0,9.8359
9,END,
10,0,9.2331
10,END,
11,0,11.5336
11,END,
12,0,10.1091
12,END,
13,0,8.936
13,END,
14,0,9.7925
14,END,
15,0,13.8705
15,END,
16,0,18.0624
16,END,
17,0,21.4323
17,END,
18,0,19.6653
18,END,
19,0,11.273
19,END,
