task,epoch,train_loss
0,0,1.2471
0,END,
1,0,1.8898
1,END,
2,0,1.9383
2,END,
3,0,1.8989
3,END,
4,0,1.7823
4,END,
5,0,1.957
5,END,
6,0,1.7981
6,END,
7,0,1.8637
7,END,
8,0,1.861
8,END,
9,0,1.6123
9,END,
10,0,1.5505
10,END,
11,0,1.6838
11,END,
12,0,1.483
12,END,
13,0,1.7856
13,END,
14,0,1.6045
14,END,
15,0,1.7693
15,END,
16,0,1.6998
16,END,
17,0,1.8833
17,END,
18,0,1.7417
18,END,
19,0,1.7262
19,END,
