task,epoch,train_loss
0,0,0.2686
0,END,
1,0,1.3311
1,END,
2,0,1.1904
2,END,
3,0,1.1926
3,END,
4,0,1.3528
4,END,
5,0,1.4483
5,END,
6,0,1.4829
6,END,
7,0,1.4529
7,END,
8,0,1.3447
8,END,
9,0,1.3419
9,END,
