task,epoch,train_loss
0,0,1.452
0,END,
1,0,1.7223
1,END,
2,0,1.6614
2,END,
3,0,2.0152
3,END,
4,0,2.0328
4,END,
5,0,2.2063
5,END,
6,0,2.5795
6,END,
7,0,2.1583
7,END,
8,0,2.9624
8,END,
9,0,2.2075
9,END,
10,0,2.3735
10,END,
11,0,2.7228
11,END,
12,0,2.1831
12,END,
13,0,2.663
13,END,
14,0,2.1685
14,END,
15,0,2.4941
15,END,
16,0,2.1537
16,END,
17,0,2.5821
17,END,
18,0,2.2133
18,END,
19,0,2.5454
19,END,
