task,epoch,train_loss
0,0,1.452
0,END,
1,0,1.7203
1,END,
2,0,1.827
2,END,
3,0,2.2694
3,END,
4,0,2.7803
4,END,
5,0,3.2404
5,END,
6,0,3.1047
6,END,
7,0,3.5525
7,END,
8,0,3.3901
8,END,
9,0,3.5806
9,END,
10,0,3.9944
10,END,
11,0,4.103
11,END,
12,0,3.6696
12,END,
13,0,4.0389
13,END,
14,0,3.836
14,END,
15,0,4.0787
15,END,
16,0,3.986
16,END,
17,0,4.6816
17,END,
18,0,4.0827
18,END,
19,0,4.3255
19,END,
