task,epoch,train_loss
0,0,1.7349
0,END,
1,0,1.6307
1,END,
2,0,1.777
2,END,
3,0,2.0494
3,END,
4,0,2.418
4,END,
5,0,2.9465
5,END,
6,0,2.8695
6,END,
7,0,3.4248
7,END,
8,0,4.1673
8,END,
9,0,3.8866
9,END,
10,0,3.8541
10,END,
11,0,3.9256
11,END,
12,0,3.6248
12,END,
13,0,3.7093
13,END,
14,0,4.004
14,END,
15,0,4.267
15,END,
16,0,4.1029
16,END,
17,0,4.5439
17,END,
18,0,4.6361
18,END,
19,0,4.5036
19,END,
