task,epoch,train_loss
0,0,1.6853
0,END,
1,0,1.4028
1,END,
2,0,1.5583
2,END,
3,0,2.0062
3,END,
4,0,2.1068
4,END,
5,0,2.0263
5,END,
6,0,2.2392
6,END,
7,0,2.1815
7,END,
8,0,2.2006
8,END,
9,0,2.5996
9,END,
10,0,2.2649
10,END,
11,0,2.6753
11,END,
12,0,2.322
12,END,
13,0,3.1094
13,END,
14,0,2.4621
14,END,
15,0,2.4242
15,END,
16,0,3.2423
16,END,
17,0,2.6494
17,END,
18,0,2.304
18,END,
19,0,2.6688
19,END,
