task,epoch,train_loss
0,0,1.6882
0,END,
1,0,1.3903
1,END,
2,0,1.5771
2,END,
3,0,1.9876
3,END,
4,0,2.0682
4,END,
5,0,2.2311
5,END,
6,0,2.2353
6,END,
7,0,2.1304
7,END,
8,0,2.5097
8,END,
9,0,2.2932
9,END,
10,0,2.6607
10,END,
11,0,2.2347
11,END,
12,0,2.7793
12,END,
13,0,2.364
13,END,
14,0,3.1978
14,END,
15,0,2.3123
15,END,
16,0,2.4714
16,END,
17,0,2.7384
17,END,
18,0,2.1847
18,END,
19,0,2.5612
19,END,
