task,epoch,train_loss
0,0,1.6765
0,END,
1,0,8.4901
1,END,
2,0,8.0898
2,END,
3,0,8.1249
3,END,
4,0,8.3878
4,END,
5,0,7.2479
5,END,
6,0,6.454
6,END,
7,0,6.0881
7,END,
8,0,6.1521
8,END,
9,0,6.7101
9,END,
10,0,5.7977
10,END,
11,0,6.4371
11,END,
12,0,6.9466
12,END,
13,0,5.9656
13,END,
14,0,5.9976
14,END,
15,0,5.5976
15,END,
16,0,5.9385
16,END,
17,0,6.4778
17,END,
18,0,7.0661
18,END,
19,0,6.5782
19,END,
