task,epoch,train_loss
0,0,1.5424
0,END,
1,0,1.687
1,END,
2,0,1.6835
2,END,
3,0,1.942
3,END,
4,0,2.032
4,END,
5,0,2.2399
5,END,
6,0,2.2152
6,END,
7,0,2.3109
7,END,
8,0,2.1797
8,END,
9,0,2.3035
9,END,
10,0,2.2029
10,END,
11,0,2.3842
11,END,
12,0,2.2463
12,END,
13,0,2.5513
13,END,
14,0,2.2777
14,END,
15,0,2.5459
15,END,
16,0,2.287
16,END,
17,0,2.5875
17,END,
18,0,2.3479
18,END,
19,0,2.9534
19,END,
