task,epoch,train_loss
0,0,0.4353
0,END,
1,0,0.3562
1,END,
2,0,0.3714
2,END,
3,0,0.3758
3,END,
4,0,0.3877
4,END,
5,0,0.4012
5,END,
6,0,0.395
6,END,
7,0,0.3965
7,END,
8,0,0.4009
8,END,
9,0,0.4059
9,END,
