task,epoch,train_loss
0,0,1.6126
0,END,
1,0,1.9918
1,END,
2,0,1.9001
2,END,
3,0,2.5103
3,END,
4,0,2.6321
4,END,
5,0,3.1554
5,END,
6,0,2.971
6,END,
7,0,3.7204
7,END,
8,0,3.5428
8,END,
9,0,3.6734
9,END,
10,0,3.8573
10,END,
11,0,4.1875
11,END,
12,0,3.9078
12,END,
13,0,4.2305
13,END,
14,0,3.8833
14,END,
15,0,4.225
15,END,
16,0,4.4259
16,END,
17,0,4.5566
17,END,
18,0,4.3973
18,END,
19,0,4.2321
19,END,
