task,epoch,train_loss
0,0,1.2875
0,END,
1,0,1.2821
1,END,
2,0,1.2602
2,END,
3,0,1.2787
3,END,
4,0,1.27
4,END,
5,0,1.2776
5,END,
6,0,1.2694
6,END,
7,0,1.2595
7,END,
8,0,1.2786
8,END,
9,0,1.2369
9,END,
