task,epoch,train_loss
0,0,1.285
0,END,
1,0,1.2772
1,END,
2,0,1.2621
2,END,
3,0,1.2625
3,END,
4,0,1.2819
4,END,
5,0,1.2854
5,END,
6,0,1.2771
6,END,
7,0,1.2711
7,END,
8,0,1.2832
8,END,
9,0,1.2507
9,END,
