task,epoch,train_loss
0,0,0.2745
0,END,
1,0,1.0861
1,END,
2,0,0.9448
2,END,
3,0,0.9242
3,END,
4,0,0.9419
4,END,
5,0,0.9274
5,END,
6,0,0.9102
6,END,
7,0,0.8996
7,END,
8,0,0.9346
8,END,
9,0,0.8635
9,END,
