task,epoch,train_loss
0,0,0.3328
0,END,
1,0,0.2397
1,END,
2,0,0.2162
2,END,
3,0,0.2013
3,END,
4,0,0.1899
4,END,
5,0,0.1884
5,END,
6,0,0.1831
6,END,
7,0,0.178
7,END,
8,0,0.175
8,END,
9,0,0.1741
9,END,
