task,epoch,train_loss
0,0,1.5092
0,END,
1,0,9.9093
1,END,
2,0,8.7806
2,END,
3,0,8.9556
3,END,
4,0,8.96
4,END,
5,0,8.9192
5,END,
6,0,8.7012
6,END,
7,0,8.6043
7,END,
8,0,7.8119
8,END,
9,0,8.8607
9,END,
10,0,8.4982
10,END,
11,0,8.4342
11,END,
12,0,7.9982
12,END,
13,0,8.1976
13,END,
14,0,8.5071
14,END,
15,0,7.8397
15,END,
16,0,7.6757
16,END,
17,0,7.6129
17,END,
18,0,8.0529
18,END,
19,0,7.9357
19,END,
