task,epoch,train_loss
0,0,1.7026
0,END,
1,0,1.7292
1,END,
2,0,1.8919
2,END,
3,0,2.3716
3,END,
4,0,2.8112
4,END,
5,0,3.009
5,END,
6,0,3.3639
6,END,
7,0,3.3636
7,END,
8,0,3.5744
8,END,
9,0,3.8227
9,END,
10,0,4.056
10,END,
11,0,4.0386
11,END,
12,0,4.1419
12,END,
13,0,4.4751
13,END,
14,0,4.4741
14,END,
15,0,4.8831
15,END,
16,0,5.0056
16,END,
17,0,4.978
17,END,
18,0,5.1433
18,END,
19,0,5.048
19,END,
