task,epoch,train_loss
0,0,0.2745
0,END,
1,0,1.5587
1,END,
2,0,1.2567
2,END,
3,0,1.2681
3,END,
4,0,1.3828
4,END,
5,0,1.3406
5,END,
6,0,1.2775
6,END,
7,0,1.259
7,END,
8,0,1.2167
8,END,
9,0,1.134
9,END,
