task,epoch,train_loss
0,0,1.452
0,END,
1,0,1.6854
1,END,
2,0,1.7968
2,END,
3,0,2.0714
3,END,
4,0,2.3763
4,END,
5,0,2.4251
5,END,
6,0,3.1228
6,END,
7,0,2.7434
7,END,
8,0,2.7695
8,END,
9,0,3.2386
9,END,
10,0,3.172
10,END,
11,0,2.7775
11,END,
12,0,3.155
12,END,
13,0,3.0267
13,END,
14,0,3.0452
14,END,
15,0,3.2262
15,END,
16,0,3.6831
16,END,
17,0,3.3731
17,END,
18,0,3.6397
18,END,
19,0,4.384
19,END,
