task,epoch,train_loss
0,0,0.2722
0,END,
1,0,1.366
1,END,
2,0,1.2057
2,END,
3,0,1.2451
3,END,
4,0,1.1917
4,END,
5,0,1.2868
5,END,
6,0,1.3341
6,END,
7,0,1.3616
7,END,
8,0,1.3104
8,END,
9,0,1.3048
9,END,
