task,epoch,train_loss
0,0,1.7953
0,END,
1,0,1.7486
1,END,
2,0,2.1788
2,END,
3,0,2.7043
3,END,
4,0,3.7363
4,END,
5,0,4.3253
5,END,
6,0,4.9666
6,END,
7,0,5.1325
7,END,
8,0,5.9528
8,END,
9,0,5.6909
9,END,
10,0,6.1844
10,END,
11,0,6.6979
11,END,
12,0,6.7328
12,END,
13,0,6.8979
13,END,
14,0,7.7855
14,END,
15,0,7.1904
15,END,
16,0,6.9765
16,END,
17,0,6.8126
17,END,
18,0,7.1539
18,END,
19,0,6.8651
19,END,
